StudyNo,AgeGroup,PrimeInstruction,ExperimentName,Subject,Procedure,Trial,Both,Neither,Phonological,Semantic,Prime,PrimeCondition,Question.RESP,State.RT,FreeResp,FreeResp.RT,Accuracy,FreeRespPrimeIntrusion,Target,MCCorrect,McResp,McAcc,McRT,a,b,c,d,e,McActualResp,WhichPrime,ToEliminate,Word1,Word2,Word3,Word4,Word5,Word6,Word7,Word8,Word9,Word10,Word11,Word12,Word13,Word14,Word15,Word16,Word17,Word18,Word19,Word20,Word21,Word22
2,Young,NoInstruction,tot extended prime,65,ExpProc1,29,initiate,brush,instantiate,provoke,INITIATE,B,1,916,provoke,3372,0,0,instigate,b,e,0,3002,instantiate,instigate,initiate,brush,provoke,provoke,R,1,To,goad,or,push,forward;,to,incite,someone,to,do,"something,",especially,something,bad,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,30,typhoon,grow,turmeric,hurricane,GROW,U,1,968,tsunami,2823,1,0,tsunami,d,d,1,2958,typhoon,hurricane,grow,tsunami,turmeric,tsunami,0,0,The,proper,name,for,a,"tidal	wave",,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,31,mash,king,mice,cleave,MASH,B,1,1051,julienne,3799,0,0,mince,e,e,1,6149,king,mash,mice,cleave,mince,mince,0,0,To,cut,or,chop,food,into,very,small,pieces,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,32,bland,judge,banter,ordinary,BANTER,P,1,933,banal,1093,1,0,banal,e,e,1,1599,judge,bland,banter,ordinary,banal,banal,0,0,Obvious,or,trite;,commonplace,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,33,disclaim,wrap,difficult,surrender,SURRENDER,R,2,1828,,341,0,0,default,e,d,0,6410,wrap,disclaim,difficult,surrender,default,surrender,R,1,To,fail,to,"act,",to,"pay,",or,to,appear,for,judgment,in,court,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,34,premature,hunt,precursor,advanced,HUNT,U,4,3349,,666,0,0,precocious,b,b,1,5003,precursor,precocious,premature,hunt,advanced,precocious,0,0,Having,developed,certain,abilities,or,proclivities,at,an,earlier,age,than,usual,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,35,O'Donnell,train,okra,Ginsburg,O'DONNELL,B,2,1322,,2020,0,0,O'Connor,e,d,0,7871,train,O'Donnell,okra,Ginsburg,O'Connor,Ginsburg,R,0,Last,name,of,first,female,US,Supreme,Court,justice,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,36,gelding,beard,goblin,puppy,PUPPY,R,2,3734,,390,0,0,gosling,c,a,0,3121,puppy,beard,gosling,goblin,gelding,puppy,R,0,A,young,goose,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,37,iniquitous,key,injured,thoughtless,INIQUITOUS,B,4,5311,,6562,0,0,injudicious,e,e,1,3170,key,iniquitous,injured,thoughtless,injudicious,injudicious,0,1,Showing,poor,judgment;,unwise,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,38,Sundsvall,cleat,stockbroker,Copenhagen,CLEAT,U,4,5249,,486,0,0,Stockholm,e,e,1,4197,cleat,Sundsvall,stockbroker,Copenhagen,Stockholm,Stockholm,0,0,Capital,of,Sweden,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,39,terse,debt,tassle,withdrawn,DEBT,U,1,6447,introveted,3107,0,0,taciturn,a,c,0,7271,taciturn,tassle,withdrawn,terse,debt,withdrawn,R,1,Saying,"little,","reserved,",uncommunicative,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,40,applause,wood,acclimate,testimonial,ACCLIMATE,P,4,8307,acclaim,2471,0,0,accolade,e,e,1,2314,wood,applause,acclimate,testimonial,accolade,accolade,0,0,A,ceremonial,embrace;,an,award,or,expression,of,praise,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,41,advance,plank,adverb,condone,ADVERB,P,1,1645,advocate,2900,1,0,advocate,d,d,1,2009,advance,condone,plank,advocate,adverb,advocate,0,0,To,plead,the,cause,of,another;,to,support,or,promote,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,42,otolaryngology,bank,ornate,herpetology,OTOLARYNGOLOGY,B,1,1202,ornithology,2817,1,0,ornithology,b,b,1,3160,ornate,ornithology,otolaryngology,bank,herpetology,ornithology,0,0,Branch,of,zoology,dealing,with,birds,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,43,opaque,lazy,obstruct,esoteric,OPAQUE,B,4,10923,0,8151,0,0,obscure,a,a,1,3128,obscure,obstruct,esoteric,opaque,lazy,obscure,0,0,Not,readily,understood,or,clearly,expressed,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,44,Reeves,sweat,reverend,Adams,SWEAT,U,1,2437,revere,2571,1,0,Revere,e,e,1,2203,sweat,Reeves,reverend,Adams,Revere,Revere,0,0,Last,name,of,American,revolutionary,known,for,his,midnight,ride,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,45,Melville,bunch,miracle,Albee,MELVILLE,B,1,1914,melville,1649,0,1,Miller,e,e,1,4720,bunch,Melville,miracle,Albee,Miller,Miller,0,0,Last,name,of,the,author,of,The,Crucible,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,46,abnormality,view,anaerobic,misplacement,ANAEROBIC,P,4,4309,0,626,0,0,anachronism,b,b,1,2686,anaerobic,anachronism,abnormality,view,misplacement,anachronism,0,0,Something,out,of,keeping,with,the,time,in,which,it,exists,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,47,Walker,neck,wake,Kent,NECK,U,4,6832,0,9647,0,0,Wayne,d,d,1,2781,Walker,Kent,neck,Wayne,wake,Wayne,0,0,Last,name,of,Batman's,secret,identity,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,48,monogamy,jelly,monogram,invariability,MONOGAMY,B,1,6501,monotonous,4039,0,0,monotony,e,e,1,3493,jelly,monogamy,monogram,invariability,monotony,monotony,0,0,Tedious,sameness,of,tone,or,sound,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,49,Wilson,ball,wattage,Doyle,BALL,U,1,865,watson,5491,1,0,Watson,c,c,1,1600,Doyle,ball,Watson,wattage,Wilson,Watson,0,0,Last,name,of,Sherlock,Holmes',assistant,and,friend,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,50,Pilsen,coin,prawn,Belgrade,COIN,U,2,972,0,1395,0,0,Prague,a,a,1,4083,Prague,prawn,Belgrade,Pilsen,coin,Prague,0,0,Capital,of,Czechoslovakia,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,51,allotment,screen,allergen,distribution,ALLERGEN,P,1,1190,allotment,2573,0,0,allocation,b,c,0,1669,allergen,allocation,allotment,screen,distribution,allotment,B,1,Portion,set,aside,for,a,specific,purpose,or,to,particular,persons,or,things,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,52,literate,candle,locket,verbose,LITERATE,B,1,6698,gregarious,2573,0,0,loquacious,c,a,0,6957,verbose,candle,loquacious,locket,literate,verbose,R,0,Tending,to,talk,much,or,freely;,chatty,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,53,advantageous,bottle,austere,favorable,AUSTERE,P,4,3210,0,652,0,0,auspicious,b,b,1,1134,austere,auspicious,advantageous,bottle,favorable,auspicious,0,1,Showing,or,suggesting,that,future,success,is,likely,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,54,hibiscus,ill,harbinger,blossoming,HIBISCUS,B,2,3574,,308,0,0,herbaceous,c,c,1,5105,blossoming,ill,herbaceous,harbinger,hibiscus,herbaceous,0,0,Term,for,type,of,plant,without,woody,or,persistent,"stem,",whose,leaves,and,roots,are,often,used,for,"food,","medicine,",or,scent
2,Young,NoInstruction,tot extended prime,65,ExpProc1,55,introduce,yellow,implement,mention,INTRODUCE,B,1,2740,blurt,1966,0,0,interject,c,c,1,1835,mention,yellow,interject,implement,introduce,interject,0,0,To,say,something,"abruptly,",especially,as,an,aside,or,interruption,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,56,presentation,wake,propogate,recommendation,WAKE,U,4,5746,0,998,0,0,proposition,b,b,1,2947,propogate,proposition,presentation,wake,recommendation,proposition,0,0,Something,offered,for,consideration,or,acceptance,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,57,Mendel,plunge,manila,Ghandi,MENDEL,B,1,2252,mandela,2815,1,0,Mandela,d,d,1,3062,Mendel,Ghandi,plunge,Mandela,manila,Mandela,0,0,Last,name,of,South,African,imprisoned,for,27,years,before,becoming,president,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,58,opinionated,flute,obstretrician,persistent,OPINIONATED,B,1,2017,obstinate,1660,1,0,obstinate,e,e,1,2659,flute,opinionated,obstretrician,persistent,obstinate,obstinate,0,0,Stubbornly,refusing,to,change,one's,opinion,or,"action,",despite,"reason,","arguments,",or,persuasion,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,59,bilateral,youth,biannual,equation,BIANNUAL,P,1,1862,binary,1750,0,0,binomial,b,b,1,4082,biannual,binomial,bilateral,youth,equation,binomial,0,0,A,mathematical,expression,consisting,of,two,terms,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,60,compatible,head,cognizant,matching,MATCHING,R,3,3484,matching,1861,0,1,congruent,a,a,1,2981,congruent,cognizant,matching,compatible,head,congruent,0,0,Identical,in,form;,coinciding,exactly,when,superimposed,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,61,abandon,pink,abdomen,resign,ABDOMEN,P,1,822,abdicate,3315,1,0,abdicate,a,a,1,2466,abdicate,abdomen,resign,abandon,pink,abdicate,0,0,To,formally,renounce,a,throne,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,62,Hamilton,disc,handle,Jefferson,JEFFERSON,R,3,6452,jefferson,1904,0,1,Hancock,b,c,0,3438,handle,Hancock,Hamilton,disc,Jefferson,Hamilton,B,0,Last,name,of,first,man,to,sign,the,Declaration,of,Independence,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,63,Alps,phone,android,Himalayas,ANDROID,P,1,3449,andes,1275,1,0,Andes,e,e,1,1383,phone,Alps,android,Himalayas,Andes,Andes,0,0,South,America's,largest,mountain,range,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,64,placebo,hype,panda,remedy,HYPE,U,4,8157,0,6950,0,0,panacea,d,b,0,9706,placebo,remedy,hype,panacea,panda,remedy,R,0,A,medicine,which,can,cure,any,illness,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,65,Christie,air,careless,Rowling,CARELESS,P,4,5410,0,8657,0,0,Carroll,a,a,1,1570,Carroll,careless,Rowling,Christie,air,Carroll,0,0,Last,name,of,author,of,Alice,in,Wonderland,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,66,obvious,milk,osteoporosis,flashy,OBVIOUS,B,4,6284,,0,0,0,ostentatious,d,d,1,5396,obvious,flashy,milk,ostentatious,osteoporosis,ostentatious,0,0,Characterized,by,vulgar,or,conspicuous,display,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,67,commitment,freeze,convenient,protocol,PROTOCOL,R,1,2011,covenant,4918,1,0,covenant,e,e,1,2142,freeze,commitment,convenient,protocol,covenant,covenant,0,0,A,promise,between,God,and,humans,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,68,Gerhardt,happy,gestalt,Bernstein,BERNSTEIN,R,1,435,gershwin,3116,1,0,Gershwin,e,e,1,1529,happy,Gerhardt,gestalt,Bernstein,Gershwin,Gershwin,0,0,Last,name,of,American,composer,most,known,for,Rhapsody,in,Blue,and,An,American,in,Paris,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,69,individualism,finger,idiomatic,uniqueness,INDIVIDUALISM,B,3,8010,identity,2368,0,0,idiosyncrasy,c,c,1,3311,uniqueness,finger,idiosyncrasy,idiomatic,individualism,idiosyncrasy,0,0,A,distinctive,or,peculiar,feature,or,characteristic,of,an,"individual,","place,",or,thing,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,70,Dubai,print,darken,Rwanda,RWANDA,R,1,1787,0,6501,0,0,Darfur,b,b,1,2047,darken,Darfur,Dubai,print,Rwanda,Darfur,0,0,Region,in,Sudan,where,guerilla,conflict,and,possibly,genocide,began,in,2003,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,71,Donne,tennis,dawn,Homer,HOMER,R,1,1415,dante,1287,1,0,Dante,b,b,1,2459,dawn,Dante,Donne,tennis,Homer,Dante,0,0,Italian,poet,known,for,writing,"The	Inferno",,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,72,befuddle,glass,boardwalk,stupefy,BOARDWALK,P,4,4626,,0,0,0,bewilder,b,b,1,2363,boardwalk,bewilder,befuddle,glass,stupefy,bewilder,0,0,To,cause,someone,to,become,perplexed,and,confused,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,73,reiterate,shell,recalculate,outline,SHELL,U,1,2076,summarize,2197,0,0,recapitulate,a,a,1,2178,recapitulate,recalculate,outline,reiterate,shell,recapitulate,0,0,Summarize,and,state,again,the,main,points,of,something,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,74,neutralize,plain,numbing,invalidate,NEUTRALIZE,B,1,1548,void,919,0,0,nullify,a,c,0,4959,nullify,numbing,invalidate,neutralize,plain,invalidate,R,1,Make,of,no,use,or,value;,cancel,out,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,75,hematoma,window,homeowner,contusion,HEMATOMA,B,2,4076,,321,0,0,hemorrhage,a,d,0,4270,hemorrhage,homeowner,contusion,hematoma,window,hematoma,B,0,The,escape,of,blood,from,"vessels,",including,internal,and,external,bleeding,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,76,Tennyson,hum,thorny,Emerson,HUM,U,1,8836,,0,0,0,Thoreau,e,e,1,1501,hum,Tennyson,thorny,Emerson,Thoreau,Thoreau,0,0,Last,name,of,American,transcendentalist,known,for,Walden,and,Civil,Disobedience,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,77,Osborne,cashew,osmosis,Booth,OSBORNE,B,3,5858,osborne,2898,0,1,Oswald,d,a,0,2295,Osborne,Booth,cashew,Oswald,osmosis,Osborne,B,0,Last,name,of,JFK's,assassin,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,78,feverish,duck,forever,devout,DEVOUT,R,3,6583,dedicated,6286,0,0,fervent,d,d,1,1081,feverish,devout,duck,fervent,forever,fervent,0,0,Having,or,displaying,a,passionate,intensity,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,79,Cordoba,mint,caravan,Bogota,CARAVAN,P,2,1894,,293,0,0,Caracas,d,b,0,4187,Cordoba,Bogota,mint,Caracas,caravan,Bogota,R,0,Capital,of,Venezuela,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,80,epidemiology,night,emblematic,neonatology,NEONATOLOGY,R,1,5351,neonatology,2824,0,1,embryology,a,c,0,4839,embryology,emblematic,neonatology,epidemiology,night,neonatology,R,0,The,study,of,the,developing,fetus,before,birth,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,81,Bangalore,cap,banister,Laos,BANISTER,P,1,2622,bangkok,4180,1,0,Bangkok,a,a,1,1669,Bangkok,banister,Laos,Bangalore,cap,Bangkok,0,0,Capital,of,Thailand,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,82,bargain,light,bark,tariff,BARK,P,1,513,barter,2024,1,0,barter,a,a,1,1075,barter,bark,tariff,bargain,light,barter,0,0,To,trade,by,exchanging,goods,for,other,goods,rather,than,money,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,83,Shelley,cave,ship,Wilde,CAVE,U,4,7818,0,1367,0,0,Shaw,e,e,1,5952,cave,Shelley,ship,Wilde,Shaw,Shaw,0,1,Last,name,of,Irish,author,well,known,for,Pygmalion,and,Man,and,Superman,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,84,forest,kick,folding,vegetation,VEGETATION,R,3,3330,vegetation,4048,0,1,foliage,b,b,1,2846,folding,foliage,forest,kick,vegetation,foliage,0,0,A,cluster,of,"leaves,","buds,",or,branches,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,85,algorithm,cat,abscess,slide rule,ABSCESS,P,1,491,acubus,1570,0,0,abacus,e,e,1,8149,cat,algorithm,abscess,slide rule,abacus,abacus,0,0,Instrument,for,performing,calculations,by,sliding,beads,along,rods,or,grooves,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,86,litigate,uncle,label,perjury,LITIGATE,B,4,5721,slander,4982,0,0,libel,c,a,0,4844,perjury,uncle,libel,label,litigate,perjury,R,0,The,illegal,act,of,writing,untrue,things,about,someone,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,87,Cairo,banner,castle,Rabat,CASTLE,P,1,515,casablanca,2257,1,0,Casablanca,d,d,1,2036,Cairo,Rabat,banner,Casablanca,castle,Casablanca,0,0,Capital,of,Morocco,and,famous,movie,title,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,88,heave,shade,hot,dredge,HEAVE,B,3,4400,levitate,1394,0,0,hoist,c,c,1,3122,dredge,shade,hoist,hot,heave,hoist,0,0,To,raise,into,position,by,means,of,a,pulley,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,89,minimal,leash,meander,sparse,MINIMAL,B,3,7235,lacking,1140,0,0,meager,e,e,1,3292,leash,minimal,meander,sparse,meager,meager,0,0,Lacking,desirable,"qualities,",as,in,richness,or,strength,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,90,Sardinia,watch,sizzle,Corsica,WATCH,U,3,6569,venice,5505,0,0,Sicily,c,a,0,7525,Corsica,watch,Sicily,sizzle,Sardinia,Corsica,R,0,The,largest,Mediterranean,island;,the,Italian,island,known,for,its,archaelogical,sites,and,major,cities,such,as,Palermo,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,91,prognosis,trout,professor,vision,TROUT,U,1,1462,premonition,4364,0,0,prophecy,e,e,1,2335,trout,prognosis,professor,vision,prophecy,prophecy,0,0,A,prediction,of,what,will,happen,in,the,future,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,92,delete,egg,depth,consume,CONSUME,R,4,3325,0,588,0,0,deplete,e,e,1,4112,egg,delete,depth,consume,deplete,deplete,0,0,To,empty,of,a,principal,substance;,to,exhaust,the,abundance,of,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,93,Bolivar,plug,baklava,Franco,BAKLAVA,P,2,964,,235,0,0,Batista,c,a,0,4442,Franco,plug,Batista,baklava,Bolivar,Franco,R,0,Cuban,president,overthrown,by,Castro,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,94,Hyde,igloo,hall,Salomon,SALOMON,R,3,4714,rushdie,2826,0,0,Hale,e,e,1,4786,igloo,Hyde,hall,Salomon,Hale,Hale,0,0,Last,name,of,man,known,for,saying,"I	only	regret	that	I	have	but	one	life	to	give	for	my	country",,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,95,Solo,volt,skyscraper,Kenobi,VOLT,U,1,2099,skywalker,4339,1,0,Skywalker,c,c,1,2423,Kenobi,volt,Skywalker,skyscraper,Solo,Skywalker,0,0,Last,name,of,Leia's,brother,and,Darth,Vader's,son,in,Star,Wars,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,96,acronym,chute,analytic,puzzle,ANALYTIC,P,4,1646,0,470,0,0,anagram,e,e,1,2766,chute,acronym,analytic,puzzle,anagram,anagram,0,0,Word,made,by,changing,the,order,of,letters,in,another,word;,e.g.,"plum,",lump,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,97,paradigm,runt,parachute,ideal,RUNT,U,1,819,ideal,1391,0,0,paragon,e,d,0,6095,runt,paradigm,parachute,ideal,paragon,ideal,R,1,A,person,or,thing,characterized,as,a,perfect,example,of,a,particular,quality,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,98,corpse,wine,canvas,skeleton,CANVAS,P,1,670,carcass,2022,1,0,carcass,c,d,0,1642,skeleton,wine,carcass,canvas,corpse,canvas,P,0,The,complete,remains,of,a,dead,"animal,",especially,at,a,butcher's,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,99,demonize,rhino,denizen,belittle,BELITTLE,R,1,6183,belittle,1305,0,1,denigrate,b,e,0,3149,denizen,denigrate,demonize,rhino,belittle,belittle,R,1,To,criticize,unfairly;,to,attack,the,reputation,of,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,65,ExpProc1,100,Ontario,jump,otter,Toronto,JUMP,U,2,5877,,220,0,0,Ottawa,c,a,0,3508,Toronto,jump,Ottawa,otter,Ontario,Toronto,R,0,Capital,of,Canada,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,1,bargain,light,bark,tariff,TARIFF,R,1,2484,barter,7559,1,0,barter,e,e,1,7700,light,bargain,bark,tariff,barter,barter,0,0,To,trade,by,exchanging,goods,for,other,goods,rather,than,money,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,2,advance,plank,adverb,condone,CONDONE,R,4,6823,justify,8517,0,0,advocate,e,e,1,7635,plank,advance,adverb,condone,advocate,advocate,0,0,To,plead,the,cause,of,another;,to,support,or,promote,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,3,compatible,head,cognizant,matching,COMPATIBLE,B,3,2531,simultaneous,6981,0,0,congruent,a,c,0,7374,congruent,cognizant,matching,compatible,head,matching,R,0,Identical,in,form;,coinciding,exactly,when,superimposed,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,4,Sundsvall,cleat,stockbroker,Copenhagen,STOCKBROKER,P,2,2494,0,2752,0,0,Stockholm,e,d,0,3947,cleat,Sundsvall,stockbroker,Copenhagen,Stockholm,Copenhagen,R,0,Capital,of,Sweden,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,5,applause,wood,acclimate,testimonial,TESTIMONIAL,R,4,6990,celebration,8311,0,0,accolade,d,a,0,6445,applause,testimonial,wood,accolade,acclimate,applause,B,0,A,ceremonial,embrace;,an,award,or,expression,of,praise,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,6,commitment,freeze,convenient,protocol,COMMITMENT,B,1,1239,convenant,3108,0,0,covenant,c,c,1,1882,protocol,freeze,covenant,convenient,commitment,covenant,0,0,A,promise,between,God,and,humans,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,7,obvious,milk,osteoporosis,flashy,MILK,U,3,6920,filthy,2532,0,0,ostentatious,a,a,1,4406,ostentatious,osteoporosis,flashy,obvious,milk,ostentatious,0,0,Characterized,by,vulgar,or,conspicuous,display,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,8,erratic,wrestle,ecstatic,bizarre,ERRATIC,B,3,5011,unique,2032,0,0,eccentric,a,c,0,6299,eccentric,ecstatic,bizarre,erratic,wrestle,bizarre,R,0,Unconventional,and,slightly,strange;,deviating,from,an,established,or,usual,pattern,or,style,,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,9,acronym,chute,analytic,puzzle,PUZZLE,R,2,3727,0,1879,0,0,anagram,a,a,1,3463,anagram,analytic,puzzle,acronym,chute,anagram,0,0,Word,made,by,changing,the,order,of,letters,in,another,word;,e.g.,"plum,",lump,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,10,Bolivar,plug,baklava,Franco,FRANCO,R,2,9472,mussolini,4973,0,0,Batista,e,e,1,5188,plug,Bolivar,baklava,Franco,Batista,Batista,0,0,Cuban,president,overthrown,by,Castro,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,11,initiate,brush,instantiate,provoke,BRUSH,U,3,1597,compel,3966,0,0,instigate,e,d,0,3438,brush,initiate,instantiate,provoke,instigate,provoke,R,1,To,goad,or,push,forward;,to,incite,someone,to,do,"something,",especially,something,bad,,,,,,,,
2,Young,NoInstruction,tot extended prime,66,ExpProc2,12,Dubai,print,darken,Rwanda,DUBAI,B,2,4983,iran,4197,0,0,Darfur,e,b,0,5358,print,Dubai,darken,Rwanda,Darfur,Dubai,B,0,Region,in,Sudan,where,guerilla,conflict,and,possibly,genocide,began,in,2003,,,,,,,,,,
